Spearman_allwords,Spearman_dependents,adjacent_post,adjacent_tag,id,label,nearest_dep,nearest_dep_tag,pmi_adjacent,pmi_neardep,root_verb
0.149402536,0,want,VB,wsj_1700.20.1,post-adv,want,VB,0.506381559,0.506381559,might
-0.003444794,0,the,DT,wsj_1700.22.0,ref,Some,DT,-4.972718629,-4.972718629,say
-0.003444794,0,the,DT,wsj_1700.22.1,post-adj2,Some,DT,-4.972718629,-4.972718629,say
-0.042321522,-1,difficult,JJ,wsj_1700.23.0,ref,difficult,JJ,-1.503254446,-1.503254446,'s
-0.072501624,-1,difficult,JJ,wsj_1700.23.1,post-adj2,difficult,JJ,-1.503254446,-1.503254446,'s
-0.057977104,1,only,RB,wsj_1700.28.0,ref,only,RB,0.508775923,0.508775923,could
-0.057977104,1,only,RB,wsj_1700.28.1,dat-np-pp,only,RB,0.508775923,0.508775923,could
-0.205280133,1,lately,RB,wsj_1700.31.0,ref,lately,RB,0.508775923,0.508775923,have
0.021202605,1,lately,RB,wsj_1700.31.1,dat-np-pp,lately,RB,0.508775923,0.508775923,have
-0.194078042,0,put,VBN,wsj_1700.32.0,ref,put,VBN,0.506381559,0.506381559,has
-0.096045447,0,put,VBN,wsj_1700.32.1,pre-adv,put,VBN,0.506381559,0.506381559,has
0.206564657,0,be,VB,wsj_1700.35.0,ref,be,VB,0.506381559,0.506381559,would
0.10349814,0,be,VB,wsj_1700.35.1,pre-adv,be,VB,0.506381559,0.506381559,would
0,0,,,wsj_1702.4.0,ref,Data,NNP,0,-0.405923499,said
0,0,Cipher,NNP,wsj_1702.4.1,quote,Data,NNP,-0.405923499,-0.405923499,said
0.709208143,1,n't,RB,wsj_1703.6.0,ref,n't,RB,0.508775923,0.508775923,could
0.78194744,1,n't,RB,wsj_1703.6.1,post-adj2,n't,RB,0.508775923,0.508775923,could
0.216178439,0,they,PRP,wsj_1705.5.0,ref,viewers,NNS,0.701568669,0.301443272,discover
0.164392692,1,they,PRP,wsj_1705.5.1,pre-adv,Viewers,NNS,0.701568669,0.301443272,discover
0.02098823,-0.5,pretty,RB,wsj_1705.6.0,ref,spirit,NN,0.508775923,0.301443272,is
-0.091184138,0,pretty,RB,wsj_1705.6.1,pre-adv,spirit,NN,0.508775923,0.301443272,is
0.138812012,0,been,VBN,wsj_1705.8.0,ref,been,VBN,0.506381559,0.506381559,has
-0.16967534,1,been,VBN,wsj_1705.8.1,pre-adv,been,VBN,0.506381559,0.506381559,has
-0.027524094,0,Stephen,NNP,wsj_1705.16.0,ref,Klineberg,NNP,-0.405923499,-0.405923499,says
0,0,,,wsj_1705.16.1,iquote,Klineberg,NNP,0,-0.405923499,says
-0.389410419,0,increased,VBN,wsj_1705.30.0,ref,increased,VBN,0.506381559,0.506381559,have
-0.010620284,0,increased,VBN,wsj_1705.30.1,post-adj2,increased,VBN,0.506381559,0.506381559,have
-0.23994949,0,a,DT,wsj_1705.33.0,ref,commercial,NN,-4.972718629,0.301443272,sniffs
0,0,,,wsj_1705.33.1,iquote,commercial,NN,0,0.301443272,sniffs
-0.036081849,0.316227766,itself,PRP,wsj_1705.36.0,ref,itself,PRP,0.701568669,0.701568669,wraps
-0.024490789,0.316227766,itself,PRP,wsj_1705.36.1,quote,itself,PRP,0.701568669,0.701568669,wraps
-0.036081849,0.316227766,itself,PRP,wsj_1705.36.2,post-adj3,itself,PRP,0.701568669,0.701568669,wraps
-0.036081849,0.316227766,itself,PRP,wsj_1705.36.3,post-adj3,itself,PRP,0.701568669,0.701568669,wraps
-0.036081849,0.316227766,itself,PRP,wsj_1705.36.4,post-adj3,itself,PRP,0.701568669,0.701568669,wraps
-0.036081849,0.316227766,itself,PRP,wsj_1705.36.5,post-adj3,itself,PRP,0.701568669,0.701568669,wraps
-0.036081849,0.316227766,itself,PRP,wsj_1705.36.6,post-adj3,itself,PRP,0.701568669,0.701568669,wraps
-0.181621556,0,from,IN,wsj_1705.40.0,ref,from,IN,-2.88295062,-2.88295062,comes
-0.478091444,0,from,IN,wsj_1705.40.1,post-adv,from,IN,-2.88295062,-2.88295062,comes
0,0,outsiders,NNS,wsj_1705.45.0,ref,outsiders,NNS,0.301443272,0.301443272,warns
-0.866025404,0,the,DT,wsj_1705.45.1,quote,narrator,NN,-4.972718629,0.301443272,warns
0.452601905,-1,its,PRP$,wsj_1705.54.0,ref,account,NN,0.701568669,0.301443272,awarded
-0.253673145,-1,Waring,NNP,wsj_1705.54.1,dat-np-pp,Waring,NNP,-0.405923499,-0.405923499,awarded
0.097472227,0,asking,VBG,wsj_1705.57.0,ref,asking,VBG,0.506381559,0.506381559,is
-0.405118943,0,asking,VBG,wsj_1705.57.1,post-adv,asking,VBG,0.506381559,0.506381559,is
0.328451112,0,expected,VBN,wsj_1706.2.0,ref,expected,VBN,0.506381559,0.506381559,are
0.156692434,1,expected,VBN,wsj_1706.2.1,pre-adv,expected,VBN,0.506381559,0.506381559,are
0.165230482,1,net,JJ,wsj_1706.6.0,ref,Dell,NNP,-1.503254446,-0.405923499,had
0.165230482,1,net,JJ,wsj_1706.6.1,pre-adj2,Dell,NNP,-1.503254446,-0.405923499,had
0.063961322,0,Jim,NNP,wsj_1706.9.0,ref,Poyner,NNP,-0.405923499,-0.405923499,observes
0,0,,,wsj_1706.9.1,iquote,Poyner,NNP,0,-0.405923499,observes
-0.252109742,0,the,DT,wsj_1706.10.0,ref,meanwhile,RB,-4.972718629,0.508775923,concedes
-0.453797536,0,the,DT,wsj_1706.10.1,post-adj2,meanwhile,RB,-4.972718629,0.508775923,concedes
-0.267036712,0,left,VBN,wsj_1706.11.0,ref,left,VBN,0.506381559,0.506381559,have
0.109578233,0,left,VBN,wsj_1706.11.1,post-adv,left,VBN,0.506381559,0.506381559,have
-0.12344268,0.866025404,yesterday,NN,wsj_1706.15.0,ref,yesterday,NN,0.301443272,0.301443272,closed
-0.33946737,-0.866025404,down,IN,wsj_1706.15.1,post-adj2,down,IN,-2.88295062,-2.88295062,closed
0.311088959,0,force,VB,wsj_1707.4.0,ref,force,VB,0.506381559,0.506381559,would
0.339115468,0,force,VB,wsj_1707.4.1,dat-np-pp,force,VB,0.506381559,0.506381559,would
-0.088977057,0,third-quarter,JJ,wsj_1709.1.0,ref,edged,VBD,-1.503254446,0.506381559,reported
-0.031088369,0,as,IN,wsj_1709.1.1,post-adv,Schlumberger,NNP,-2.88295062,-0.405923499,reported
-0.286590694,0,because,IN,wsj_1709.2.0,ref,because,IN,-2.88295062,-2.88295062,occurred
0,0,,,wsj_1709.2.1,post-adv,income,NN,0,0.301443272,occurred
-0.00731468,1,to,TO,wsj_1709.3.0,ref,to,TO,0.903833231,0.903833231,rose
-0.226755089,-1,from,IN,wsj_1709.3.1,post-adj2,from,IN,-2.88295062,-2.88295062,rose
0.632455532,1,to,TO,wsj_1709.5.0,ref,Revenue,NN,0.903833231,0.301443272,declined
-0.632455532,-1,from,IN,wsj_1709.5.1,post-adj2,Revenue,NN,-2.88295062,0.301443272,declined
-0.033429426,1,to,TO,wsj_1709.7.0,ref,net,NN,0.903833231,0.301443272,fell
-0.250720697,-1,from,IN,wsj_1709.7.1,post-adj2,net,NN,-2.88295062,0.301443272,fell
0.632455532,1,to,TO,wsj_1709.8.0,ref,Revenue,NN,0.903833231,0.301443272,dropped
-0.632455532,-1,from,IN,wsj_1709.8.1,post-adj2,Revenue,NN,-2.88295062,0.301443272,dropped
-0.178084701,0,profit,NN,wsj_1711.1.0,ref,jumped,VBD,0.301443272,0.506381559,said
0.353856613,0,profit,NN,wsj_1711.1.1,post-adj2,jumped,VBD,0.301443272,0.506381559,said
0.188682214,0,group,NN,wsj_1711.2.0,ref,Dumez,NNP,0.301443272,-0.405923499,said
0.065018871,0,group,NN,wsj_1711.2.1,post-adj2,Dumez,NNP,0.301443272,-0.405923499,said
0.666885929,1,to,TO,wsj_1711.3.0,ref,Revenue,NN,0.903833231,0.301443272,rose
-0.615587011,-1,from,IN,wsj_1711.3.1,post-adj2,Revenue,NN,-2.88295062,0.301443272,rose
0.203990769,1,n't,RB,wsj_1711.5.0,ref,n't,RB,0.508775923,0.508775923,did
0.075154494,1,n't,RB,wsj_1711.5.1,post-adj2,n't,RB,0.508775923,0.508775923,did
0.176210077,1,n't,RB,wsj_1711.8.0,ref,n't,RB,0.508775923,0.508775923,has
0.9,1,n't,RB,wsj_1711.8.1,post-adv,n't,RB,0.508775923,0.508775923,has
0,0,,,wsj_1712.1.0,ref,specialists,NNS,0,0.301443272,said
-0.25819889,0,real-estate,NN,wsj_1712.1.1,quote,specialists,NNS,0.301443272,0.301443272,said
0.30825201,0,the,DT,wsj_1712.3.0,ref,experts,NNS,-4.972718629,0.301443272,said
0.28167856,0,the,DT,wsj_1712.3.1,post-adj2,experts,NNS,-4.972718629,0.301443272,said
0.210223257,0,Kenneth,NNP,wsj_1712.5.0,ref,Rosen,NNP,-0.405923499,-0.405923499,said
0,0,,,wsj_1712.5.1,iquote,Rosen,NNP,0,-0.405923499,said
-0.413840454,0,declined,VBN,wsj_1712.6.0,ref,declined,VBN,0.506381559,0.506381559,have
-0.064775028,0,declined,VBN,wsj_1712.6.1,post-adj2,declined,VBN,0.506381559,0.506381559,have
0.015842223,0,Grace,NNP,wsj_1712.12.0,ref,Perkins,NNP,-0.405923499,-0.405923499,said
0,0,,,wsj_1712.12.1,iquote,Perkins,NNP,0,-0.405923499,said
-0.264995984,0,James,NNP,wsj_1712.17.0,ref,Renzas,NNP,-0.405923499,-0.405923499,said
0,0,,,wsj_1712.17.1,iquote,Renzas,NNP,0,-0.405923499,said
0,0,,,wsj_1712.19.0,ref,he,PRP,0,0.701568669,said
0,0,he,PRP,wsj_1712.19.1,quote,he,PRP,0.701568669,0.701568669,said
0,0,,,wsj_1713.2.0,ref,trust,NN,0,0.301443272,said
-0.894427191,0,the,DT,wsj_1713.2.1,quote,trust,NN,-4.972718629,0.301443272,said
0.632455532,1,to,TO,wsj_1713.4.0,ref,Revenue,NN,0.903833231,0.301443272,rose
-0.632455532,-1,from,IN,wsj_1713.4.1,post-adj2,Revenue,NN,-2.88295062,0.301443272,rose
-0.100745757,0,that,IN,wsj_1713.5.0,ref,that,IN,-2.88295062,-2.88295062,said
-0.289135806,0,that,IN,wsj_1713.5.1,post-adv,that,IN,-2.88295062,-2.88295062,said
0.132144099,0,that,IN,wsj_1713.5.2,pre-adv,that,IN,-2.88295062,-2.88295062,said
0.161683947,0,it,PRP,wsj_1713.6.0,ref,Health,NNP,0.701568669,-0.405923499,said
0.001979803,0,it,PRP,wsj_1713.6.1,post-adv,Health,NNP,0.701568669,-0.405923499,said
-0.06936234,1,to,TO,wsj_1715.2.0,ref,to,TO,0.903833231,0.903833231,rose
-0.194662051,-1,from,IN,wsj_1715.2.1,post-adj2,from,IN,-2.88295062,-2.88295062,rose
0.632455532,1,to,TO,wsj_1715.3.0,ref,Sales,NNS,0.903833231,0.301443272,increased
-0.632455532,-1,from,IN,wsj_1715.3.1,post-adj2,Sales,NNS,-2.88295062,0.301443272,increased
0.22742778,0.866025404,to,TO,wsj_1716.2.0,ref,to,TO,0.903833231,0.903833231,fell
0.004641383,0,from,IN,wsj_1716.2.1,post-adj3,from,IN,-2.88295062,-2.88295062,fell
-0.45485556,-0.866025404,in,IN,wsj_1716.2.2,post-adj3,in,IN,-2.88295062,-2.88295062,fell
0.157807031,0.866025404,to,TO,wsj_1716.2.3,post-adj3,to,TO,0.903833231,0.903833231,fell
-0.232069163,0,in,IN,wsj_1716.2.4,post-adj3,in,IN,-2.88295062,-2.88295062,fell
-0.385234811,-0.866025404,from,IN,wsj_1716.2.5,post-adj3,from,IN,-2.88295062,-2.88295062,fell
0.392822893,1,to,TO,wsj_1716.3.0,ref,to,TO,0.903833231,0.903833231,rose
-0.589234339,-1,from,IN,wsj_1716.3.1,post-adj2,from,IN,-2.88295062,-2.88295062,rose
0.415282494,0,it,PRP,wsj_1717.1.0,ref,increased,VBD,0.701568669,0.506381559,said
0.394205056,0,it,PRP,wsj_1717.1.1,post-adj3,increased,VBD,0.701568669,0.506381559,said
0.299071755,0,it,PRP,wsj_1717.1.2,post-adj3,increased,VBD,0.701568669,0.506381559,said
0.483641752,0,it,PRP,wsj_1717.1.3,post-adj3,increased,VBD,0.701568669,0.506381559,said
0.320149193,0,it,PRP,wsj_1717.1.4,post-adj3,increased,VBD,0.701568669,0.506381559,said
0.230712496,0,it,PRP,wsj_1717.1.5,post-adj3,increased,VBD,0.701568669,0.506381559,said
0,0,,,wsj_1718.2.0,ref,officials,NNS,0,0.301443272,said
-1,0,federal,JJ,wsj_1718.2.1,quote,officials,NNS,-1.503254446,0.301443272,said
0.216883212,1,n't,RB,wsj_1718.6.0,ref,n't,RB,0.508775923,0.508775923,has
0.8,1,n't,RB,wsj_1718.6.1,post-adv,n't,RB,0.508775923,0.508775923,has
0.210354612,0,its,PRP$,wsj_1719.1.0,ref,Amdura,NNP,0.701568669,-0.405923499,said
0.030728227,0,its,PRP$,wsj_1719.1.1,dat-np-np,Amdura,NNP,0.701568669,-0.405923499,said
0.012856996,0,it,PRP,wsj_1719.3.0,ref,Amdura,NNP,0.701568669,-0.405923499,said
0.400709711,0,it,PRP,wsj_1719.3.1,post-adv,Amdura,NNP,0.701568669,-0.405923499,said
0.146634268,1,it,PRP,wsj_1719.3.2,pre-adv,Amdura,NNP,0.701568669,-0.405923499,said
0.101392178,0,to,TO,wsj_1719.5.0,ref,to,TO,0.903833231,0.903833231,wanted
0.202784357,0,while,IN,wsj_1719.5.1,post-adv,to,TO,-2.88295062,0.903833231,wanted
0.058256227,0,added,VBN,wsj_1720.1.0,ref,added,VBN,0.506381559,0.506381559,were
0,0,added,VBN,wsj_1720.1.1,post-adv,added,VBN,0.506381559,0.506381559,were
-0.083040846,0,maintain,VB,wsj_1720.4.0,ref,maintain,VB,0.506381559,0.506381559,will
0.075525491,0,maintain,VB,wsj_1720.4.1,post-adv,maintain,VB,0.506381559,0.506381559,will
0.165024135,0,assume,VB,wsj_1720.9.0,ref,assume,VB,0.506381559,0.506381559,will
0.090848679,0,assume,VB,wsj_1720.9.1,dat-np-np,assume,VB,0.506381559,0.506381559,will
0.005338243,0,as,IN,wsj_1721.2.0,ref,as,IN,-2.88295062,-2.88295062,came
0,0,,,wsj_1721.2.1,post-adv,announcement,NN,0,0.301443272,came
0.461305788,0,give,VB,wsj_1721.5.0,ref,give,VB,0.506381559,0.506381559,will
-0.025012216,0,give,VB,wsj_1721.5.1,dat-np-np,give,VB,0.506381559,0.506381559,will
0.701947261,0,they,PRP,wsj_1722.1.0,ref,agreed,VBD,0.701568669,0.506381559,said
0.624166995,0,they,PRP,wsj_1722.1.1,dat-np-pp,agreed,VBD,0.701568669,0.506381559,said
0.062578622,0.5,manufacturing,NN,wsj_1722.5.0,ref,Discovision,NNP,0.301443272,-0.405923499,ceased
-0.01402835,0.5,manufacturing,NN,wsj_1722.5.1,dat-np-pp,Discovision,NNP,0.301443272,-0.405923499,ceased
0.234782388,0,it,PRP,wsj_1722.9.0,ref,He,PRP,0.701568669,0.701568669,said
0.148596448,0,it,PRP,wsj_1722.9.1,post-adv,He,PRP,0.701568669,0.701568669,said
-0.496142776,0.866025404,higher,JJR,wsj_1723.1.0,ref,higher,JJR,-1.503254446,-1.503254446,closed
-0.407687124,1,higher,JJR,wsj_1723.1.1,post-adv,higher,JJR,-1.503254446,-1.503254446,closed
-0.464608277,0,in,IN,wsj_1723.1.2,post-adj2,in,IN,-2.88295062,-2.88295062,closed
0,0,,,wsj_1723.9.0,ref,traders,NNS,0,0.301443272,said
0,0,traders,NNS,wsj_1723.9.1,quote,traders,NNS,0.301443272,0.301443272,said
0.044909542,0,helped,VBN,wsj_1723.10.0,ref,helped,VBN,0.506381559,0.506381559,was
-0.106611347,0,helped,VBN,wsj_1723.10.1,post-adj2,helped,VBN,0.506381559,0.506381559,was
0.124646941,0,that,IN,wsj_1723.14.0,ref,that,IN,-2.88295062,-2.88295062,said
-0.149034385,0,that,IN,wsj_1723.14.1,pre-adv,that,IN,-2.88295062,-2.88295062,said
-0.119545322,0,the,DT,wsj_1723.15.0,ref,traders,NNS,-4.972718629,0.301443272,said
-0.284714221,0,as,IN,wsj_1723.15.1,post-adv,traders,NNS,-2.88295062,0.301443272,said
0,0,,,wsj_1723.17.0,ref,traders,NNS,0,0.301443272,said
0,0,,,wsj_1723.17.1,post-adv,traders,NNS,0,0.301443272,said
0,0,traders,NNS,wsj_1723.17.2,quote,traders,NNS,0.301443272,0.301443272,said
0,0,,,wsj_1723.20.0,ref,traders,NNS,0,0.301443272,said
0,0,traders,NNS,wsj_1723.20.1,quote,traders,NNS,0.301443272,0.301443272,said
0,0,,,wsj_1723.22.0,ref,traders,NNS,0,0.301443272,said
0,0,traders,NNS,wsj_1723.22.1,quote,traders,NNS,0.301443272,0.301443272,said
0.17126103,0,issue,VB,wsj_1723.23.0,ref,issue,VB,0.506381559,0.506381559,will
-0.318056199,0,issue,VB,wsj_1723.23.1,post-adj2,issue,VB,0.506381559,0.506381559,will
0.260896966,1,back,RB,wsj_1723.26.0,ref,back,RB,0.508775923,0.508775923,fell
-0.608759587,-1,after,IN,wsj_1723.26.1,post-adj2,after,IN,-2.88295062,-2.88295062,fell
0.20519567,1,to,TO,wsj_1723.28.0,ref,to,TO,0.903833231,0.903833231,fell
0,0,to,TO,wsj_1723.28.1,post-adv,to,TO,0.903833231,0.903833231,fell
-0.027350424,0,the,DT,wsj_1723.33.0,ref,Dealers,NNS,-4.972718629,0.301443272,said
0.310891513,0,the,DT,wsj_1723.33.1,post-adj2,Dealers,NNS,-4.972718629,0.301443272,said
0,0,to,TO,wsj_1723.37.0,ref,to,TO,0.903833231,0.903833231,gained
0,0,to,TO,wsj_1723.37.1,post-adj2,to,TO,0.903833231,0.903833231,gained
-0.037862814,0,in,IN,wsj_1723.43.0,ref,in,IN,-2.88295062,-2.88295062,surged
-0.866025404,0,in,IN,wsj_1723.43.1,post-adv,in,IN,-2.88295062,-2.88295062,surged
0,0,,,wsj_1724.5.0,ref,House,NNP,0,-0.405923499,said
-0.866025404,0,the,DT,wsj_1724.5.1,quote,House,NNP,-4.972718629,-0.405923499,said
0,0,,,wsj_1724.7.0,ref,Fitzwater,NNP,0,-0.405923499,said
0,0,Mr.,NNP,wsj_1724.7.1,quote,Fitzwater,NNP,-0.405923499,-0.405923499,said
-0.230461903,0,that,IN,wsj_1724.9.0,ref,that,IN,-2.88295062,-2.88295062,announced
-0.178064013,0,that,IN,wsj_1724.9.1,post-adj2,that,IN,-2.88295062,-2.88295062,announced
-0.081311592,0,that,IN,wsj_1725.2.0,ref,that,IN,-2.88295062,-2.88295062,asks
-0.081311592,0,that,IN,wsj_1725.2.1,post-adj2,that,IN,-2.88295062,-2.88295062,asks
-0.493422106,0,that,IN,wsj_1725.8.0,ref,that,IN,-2.88295062,-2.88295062,states
-0.291112789,0,that,IN,wsj_1725.8.1,pre-adv,that,IN,-2.88295062,-2.88295062,states
-0.129208226,0.866025404,paid,VBN,wsj_1725.9.0,ref,paid,VBN,0.506381559,0.506381559,has
-0.211371406,0.866025404,paid,VBN,wsj_1725.9.1,post-adv,paid,VBN,0.506381559,0.506381559,has
-0.072712271,0,agreed,VBN,wsj_1726.4.0,ref,agreed,VBN,0.506381559,0.506381559,has
-0.048114118,0,agreed,VBN,wsj_1726.4.1,dat-np-pp,agreed,VBN,0.506381559,0.506381559,has
-0.254882316,-1,in,IN,wsj_1727.3.0,ref,in,IN,-2.88295062,-2.88295062,said
-0.171897376,-1,in,IN,wsj_1727.3.1,post-adv,in,IN,-2.88295062,-2.88295062,said
0.314875227,0,it,PRP,wsj_1727.6.0,ref,Xtra,NNP,0.701568669,-0.405923499,said
0.266091741,0,it,PRP,wsj_1727.6.1,post-adj2,Xtra,NNP,0.701568669,-0.405923499,said
-0.48136291,0,on,IN,wsj_1728.1.0,ref,on,IN,-2.88295062,-2.88295062,SURGED
-0.600099198,0,on,IN,wsj_1728.1.1,post-adv,on,IN,-2.88295062,-2.88295062,SURGED
-0.051080944,0.866025404,up,RB,wsj_1728.2.0,ref,up,RB,0.508775923,0.508775923,closed
-0.383107083,-0.866025404,after,IN,wsj_1728.2.1,post-adj2,after,IN,-2.88295062,-2.88295062,closed
-0.105409255,1,mixed,VBN,wsj_1728.4.0,ref,mixed,VBN,0.506381559,0.506381559,finished
0,0,mixed,VBN,wsj_1728.4.1,post-adv,mixed,VBN,0.506381559,0.506381559,finished
-0.615457455,-1,a,DT,wsj_1728.5.0,ref,prices,NNS,-4.972718629,0.301443272,climbed
-0.172328087,1,a,DT,wsj_1728.5.1,post-adj2,prices,NNS,-4.972718629,0.301443272,climbed
-0.20519567,0,dropped,VBN,wsj_1728.9.0,ref,dropped,VBN,0.506381559,0.506381559,was
0.188096031,0,dropped,VBN,wsj_1728.9.1,post-adj2,dropped,VBN,0.506381559,0.506381559,was
0.074605894,1,likely,JJ,wsj_1728.11.0,ref,likely,JJ,-1.503254446,-1.503254446,are
0.28138743,0,likely,JJ,wsj_1728.11.1,post-adv,likely,JJ,-1.503254446,-1.503254446,are
-0.251858579,0,worried,VBN,wsj_1728.12.0,ref,worried,VBN,0.506381559,0.506381559,are
-0.26104491,0,worried,VBN,wsj_1728.12.1,post-adv,worried,VBN,0.506381559,0.506381559,are
0.05741457,0,idle,VB,wsj_1728.15.0,ref,idle,VB,0.506381559,0.506381559,will
-0.109470446,0,idle,VB,wsj_1728.15.1,post-adj2,idle,VB,0.506381559,0.506381559,will
0.50019664,0,exploring,VBG,wsj_1728.19.0,ref,exploring,VBG,0.506381559,0.506381559,are
0.028630283,0,exploring,VBG,wsj_1728.19.1,dat-np-np,exploring,VBG,0.506381559,0.506381559,are
0.163615723,0,exploring,VBG,wsj_1728.19.2,post-adj2,exploring,VBG,0.506381559,0.506381559,are
0.516090857,0,exploring,VBG,wsj_1728.19.3,dat-np-pp,exploring,VBG,0.506381559,0.506381559,are
-0.29792633,1,a,DT,wsj_1728.24.0,ref,Atlantic,NNP,-4.972718629,-0.405923499,posted
-0.222374795,0,a,DT,wsj_1728.24.1,post-adv,Atlantic,NNP,-4.972718629,-0.405923499,posted
-0.26484456,0.6,the,DT,wsj_1729.3.0,ref,NASA,NNP,-4.972718629,-0.405923499,awarded
-0.279418298,0,the,DT,wsj_1729.3.1,post-adj2,NASA,NNP,-4.972718629,-0.405923499,awarded
-0.360886009,0,CSC,NNP,wsj_1729.3.2,dat-np-pp,CSC,NNP,-0.405923499,-0.405923499,awarded
-0.28862209,0.6,the,DT,wsj_1729.3.3,dat-np-pp,NASA,NNP,-4.972718629,-0.405923499,awarded
-0.314285714,1,the,DT,wsj_1729.5.0,ref,NASA,NNP,-4.972718629,-0.405923499,completed
0.096334329,1,the,DT,wsj_1729.5.1,pre-adv,NASA,NNP,-4.972718629,-0.405923499,completed
-1,0,the,DT,wsj_1730.2.0,ref,region,NN,-4.972718629,0.301443272,jolted
0.062920971,1,the,DT,wsj_1730.2.1,pre-adv,region,NN,-4.972718629,0.301443272,jolted
-1,0,the,DT,wsj_1730.2.2,post-adj2,region,NN,-4.972718629,0.301443272,jolted
0,0,,,wsj_1730.7.0,ref,Agency,NNP,0,-0.405923499,said
-0.774596669,0,the,DT,wsj_1730.7.1,quote,Agency,NNP,-4.972718629,-0.405923499,said
0.169018276,0,well,RB,wsj_1730.9.0,ref,vote,NN,0.508775923,0.301443272,was
0.191930633,1,well,RB,wsj_1730.9.1,pre-adv,vote,NN,0.508775923,0.301443272,was
-0.051298918,-1,the,DT,wsj_1730.12.0,ref,measure,NN,-4.972718629,0.301443272,sent
-0.632455532,-1,the,DT,wsj_1730.12.1,dat-np-pp,Senate,NNP,-4.972718629,-0.405923499,sent
-0.60385964,0,after,IN,wsj_1730.14.0,ref,after,IN,-2.88295062,-2.88295062,came
0,0,,,wsj_1730.14.1,post-adv,reversal,NN,0,0.301443272,came
-0.494820079,-1,in,IN,wsj_1730.22.0,ref,in,IN,-2.88295062,-2.88295062,erupted
-0.420553885,-0.866025404,in,IN,wsj_1730.22.1,pre-adv,in,IN,-2.88295062,-2.88295062,erupted
-0.048083146,-0.866025404,in,IN,wsj_1730.26.0,ref,in,IN,-2.88295062,-2.88295062,met
-0.01754693,-0.866025404,with,IN,wsj_1730.26.1,post-adj2,with,IN,-2.88295062,-2.88295062,met
-0.299903425,0.866025404,unerringly,RB,wsj_1730.28.0,ref,unerringly,RB,0.508775923,0.508775923,sped
0.2,1,unerringly,RB,wsj_1730.28.1,post-adv,unerringly,RB,0.508775923,0.508775923,sped
-0.378492576,0,toward,IN,wsj_1730.28.2,post-adj2,toward,IN,-2.88295062,-2.88295062,sped
-0.012305701,0,dispatched,VBN,wsj_1730.29.0,ref,dispatched,VBN,0.506381559,0.506381559,was
0.010987233,0,dispatched,VBN,wsj_1730.29.1,post-adj2,dispatched,VBN,0.506381559,0.506381559,was
0.382251408,0,to,TO,wsj_1730.30.0,ref,to,TO,0.903833231,0.903833231,agreed
0.550782484,0,to,TO,wsj_1730.30.1,post-adv,to,TO,0.903833231,0.903833231,agreed
-0.533848189,0.5,the,DT,wsj_1730.32.0,ref,artillerists,NNS,-4.972718629,0.301443272,bombarded
-0.349422952,-1,the,DT,wsj_1730.32.1,post-adv,artillerists,NNS,-4.972718629,0.301443272,bombarded
-0.038578221,-0.866025404,in,IN,wsj_1730.34.0,ref,in,IN,-2.88295062,-2.88295062,met
-0.034720399,-0.866025404,with,IN,wsj_1730.34.1,post-adj2,with,IN,-2.88295062,-2.88295062,met
-0.780720058,0,as,IN,wsj_1730.35.0,ref,as,IN,-2.88295062,-2.88295062,came
0,0,,,wsj_1730.35.1,post-adv,talks,NNS,0,0.301443272,came
-0.055617302,1,to,TO,wsj_1731.2.0,ref,to,TO,0.903833231,0.903833231,dipped
0.03033671,-1,just,RB,wsj_1731.2.1,post-adj2,unit,NN,0.508775923,0.301443272,dipped
-0.094066748,0,the,DT,wsj_1731.6.0,ref,dealers,NNS,-4.972718629,0.301443272,said
0.044236795,0,the,DT,wsj_1731.6.1,post-adj2,dealers,NNS,-4.972718629,0.301443272,said
-0.948683298,0,one,CD,wsj_1731.8.0,ref,trader,NN,-2.096477369,0.301443272,said
0,0,,,wsj_1731.8.1,iquote,trader,NN,0,0.301443272,said
0.08535554,0,quoted,VBN,wsj_1731.9.0,ref,quoted,VBN,0.506381559,0.506381559,was
0.08535554,0,quoted,VBN,wsj_1731.9.1,pre-adj2,quoted,VBN,0.506381559,0.506381559,was
-0.274017698,0,for,IN,wsj_1731.11.0,ref,for,IN,-2.88295062,-2.88295062,opened
-0.274017698,0,for,IN,wsj_1731.11.1,pre-adj2,for,IN,-2.88295062,-2.88295062,opened
-0.185147093,0,up,IN,wsj_1731.11.2,post-adj2,up,IN,-2.88295062,-2.88295062,opened
-0.303386755,0,that,IN,wsj_1731.14.0,ref,that,IN,-2.88295062,-2.88295062,noted
0.099382875,0,that,IN,wsj_1731.14.1,pre-adv,that,IN,-2.88295062,-2.88295062,noted
-0.552949531,0,predicting,VBG,wsj_1731.18.0,ref,Logan,NNP,0.506381559,-0.405923499,said
-0.607960019,0,predicting,VBG,wsj_1731.18.1,quote,predicting,VBG,0.506381559,0.506381559,said
0.026122313,-1,Graham,NNP,wsj_1731.21.0,ref,Beale,NNP,-0.405923499,-0.405923499,said
0.318729342,0,adding,VBG,wsj_1731.21.1,iquote,adding,VBG,0.506381559,0.506381559,said
-0.01662329,-1,Graham,NNP,wsj_1731.21.2,post-adj2,Beale,NNP,-0.405923499,-0.405923499,said
-0.545105878,0,that,IN,wsj_1731.22.0,ref,that,IN,-2.88295062,-2.88295062,commented
